"idhod","hodnota","stapro_kod","ekakocd_cis","ekakocd_kod","pvdom_cis","pvdom_kod","rok","uzemi_cis","uzemi_kod","stapro_txt","ekakocd_txt","pvdom_txt"
"1433384063","144","6012","221","11","213","47","2015","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433384066","728","6012",,,"213","47","2015","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433374847","2791","6012","220","14",,,"2015","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433376688","7709","6012","221","6",,,"2015","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433380809","2610","6012","221","4","214","17","2015","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433387490","2970","6012","221","6","213","18","2015","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433385068","174","6012","221","11","213","18","2015","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433380244","263","6012","221","5","213","47","2015","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433369441","2835","6012","221","4",,,"2015","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433388058","61","6012","220","14","213","47","2015","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433377534","5630","6012",,,,,"2015","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433387857","4902","6012",,,"214","17","2015","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433370373","2027","6012","221","11",,,"2015","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433385653","225","6012","221","4","213","47","2015","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433370944","3553","6012","221","5",,,"2015","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433391960","357","6012","220","14","213","18","2015","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433384346","1873","6012",,,"213","18","2015","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433392198","776","6012","221","5","213","18","2015","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433381490","6807","6012","221","6","214","17","2016","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433382799","366","6012","220","14","213","18","2016","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433382804","376","6012","221","4","213","18","2016","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433387133","2211","6012","221","11","214","17","2016","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433384079","140","6012","221","11","213","47","2016","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433374848","2892","6012","220","14",,,"2016","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433376689","8067","6012","221","6",,,"2016","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433380810","2825","6012","220","14","214","17","2016","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433380816","3170","6012","221","5","214","17","2016","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433387491","3252","6012","221","6","213","18","2016","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433385069","282","6012","221","11","213","18","2016","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433385074","910","6012","221","5","213","18","2016","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433370374","2351","6012","221","11",,,"2016","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433380245","193","6012","221","5","213","47","2016","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433369442","2511","6012","221","4",,,"2016","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433388059","67","6012","220","14","213","47","2016","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433377535","5862","6012",,,,,"2016","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433380178","758","6012",,,"213","47","2016","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433387858","5104","6012",,,"214","17","2016","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433392026","2075","6012",,,"213","18","2016","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433381570","2456","6012","221","4","214","17","2016","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433385654","56","6012","221","4","213","47","2016","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433385687","1259","6012","221","6","213","47","2016","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433370945","3364","6012","221","5",,,"2016","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433379920","6158","6012",,,"214","17","2018","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433384139","1450","6012","221","6","213","47","2018","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433387126","3824","6012","221","5","214","17","2018","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433387135","3649","6012","221","11","214","17","2018","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433382377","2861","6012","221","4","214","17","2018","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433391901","2554","6012",,,"213","18","2018","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433376787","9631","6012","221","6",,,"2018","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433387041","8181","6012","221","6","214","17","2018","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433391233","392","6012","221","11","213","18","2018","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433391238","1093","6012","221","5","213","18","2018","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433380812","3222","6012","220","14","214","17","2018","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433385066","3919","6012","221","6","213","18","2018","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433380221","254","6012","221","4","213","47","2018","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433380247","320","6012","221","5","213","47","2018","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433369444","3115","6012","221","4",,,"2018","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433388061","31","6012","220","14","213","47","2018","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433377537","7053","6012",,,,,"2018","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433380180","895","6012",,,"213","47","2018","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433392003","476","6012","220","14","213","18","2018","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433392008","723","6012","221","4","213","18","2018","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433371118","3649","6012","221","11",,,"2018","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433376362","3253","6012","220","14",,,"2018","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433384835","0","6012","221","11","213","47","2018","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433376331","4144","6012","221","5",,,"2018","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433379921","6844","6012",,,"214","17","2019","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433387381","4701","6012","221","6","213","18","2019","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433384137","50","6012","220","14","213","47","2019","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433384140","1684","6012","221","6","213","47","2019","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433388734","3416","6012","221","4","214","17","2019","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433387127","4333","6012","221","5","214","17","2019","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433387136","4095","6012","221","11","214","17","2019","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433391902","3095","6012",,,"213","18","2019","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433376788","10869","6012","221","6",,,"2019","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433387042","9185","6012","221","6","214","17","2019","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433391234","1276","6012","221","11","213","18","2019","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433391239","1481","6012","221","5","213","18","2019","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433380813","3196","6012","220","14","214","17","2019","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433380248","287","6012","221","5","213","47","2019","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433369445","3416","6012","221","4",,,"2019","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433377538","7873","6012",,,,,"2019","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433380181","1029","6012",,,"213","47","2019","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433392004","518","6012","220","14","213","18","2019","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433392009","783","6012","221","4","213","18","2019","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433371119","4095","6012","221","11",,,"2019","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433376363","3246","6012","220","14",,,"2019","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433384836","0","6012","221","11","213","47","2019","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433376332","4620","6012","221","5",,,"2019","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433383279","0","6012","221","4","213","47","2019","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433379919","5577","6012",,,"214","17","2017","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433384138","1345","6012","221","6","213","47","2017","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433387125","3410","6012","221","5","214","17","2017","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433387134","2079","6012","221","11","214","17","2017","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433372467","3803","6012","221","5",,,"2017","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433384080","0","6012","221","11","213","47","2017","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433391232","323","6012","221","11","213","18","2017","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433376690","8813","6012","221","6",,,"2017","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433391237","1012","6012","221","5","213","18","2017","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433380811","2969","6012","220","14","214","17","2017","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433385065","3593","6012","221","6","213","18","2017","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433370375","2079","6012","221","11",,,"2017","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433380246","393","6012","221","5","213","47","2017","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433369443","2482","6012","221","4",,,"2017","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433388060","52","6012","220","14","213","47","2017","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433377536","6417","6012",,,,,"2017","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433380179","841","6012",,,"213","47","2017","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433392002","413","6012","220","14","213","18","2017","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433392007","694","6012","221","4","213","18","2017","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433392027","2324","6012",,,"213","18","2017","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433376361","3021","6012","220","14",,,"2017","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433381571","2442","6012","221","4","214","17","2017","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433385655","40","6012","221","4","213","47","2017","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433383072","7468","6012","221","6","214","17","2017","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433380987","975","6012",,,"213","47","2020","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433387382","5072","6012","221","6","213","18","2020","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433384141","1621","6012","221","6","213","47","2020","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433388735","2873","6012","221","4","214","17","2020","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433387128","4674","6012","221","5","214","17","2020","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433387967","2785","6012","221","11","214","17","2020","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433367949","2873","6012","221","4",,,"2020","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433391903","3303","6012",,,"213","18","2020","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433376789","11163","6012","221","6",,,"2020","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433391235","760","6012","221","11","213","18","2020","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433391240","1583","6012","221","5","213","18","2020","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433380814","3311","6012","220","14","214","17","2020","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433381807","251","6012","221","5","213","47","2020","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433380722","7041","6012",,,"214","17","2020","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433387853","9542","6012","221","6","214","17","2020","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433383325","66","6012","220","14","213","47","2020","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433392005","579","6012","220","14","213","18","2020","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433392010","1320","6012","221","4","213","18","2020","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433371120","2785","6012","221","11",,,"2020","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433376364","3377","6012","220","14",,,"2020","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433378282","8016","6012",,,,,"2020","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433384837","0","6012","221","11","213","47","2020","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433376333","4925","6012","221","5",,,"2020","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433383280","0","6012","221","4","213","47","2020","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433387383","5453","6012","221","6","213","18","2021","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433384142","1682","6012","221","6","213","47","2021","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433388736","2515","6012","221","4","214","17","2021","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433387129","4619","6012","221","5","214","17","2021","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433367950","2552","6012","221","4",,,"2021","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433391904","731","6012","221","11","213","18","2021","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433391241","1616","6012","221","5","213","18","2021","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433380806","3325","6012","221","11","214","17","2021","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433380815","3583","6012","220","14","214","17","2021","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433385101","3534","6012",,,"213","18","2021","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433381808","226","6012","221","5","213","47","2021","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433380204","1030","6012",,,"213","47","2021","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433377539","11954","6012","221","6",,,"2021","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433380723","7528","6012",,,"214","17","2021","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433387854","10272","6012","221","6","214","17","2021","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433383326","144","6012","220","14","213","47","2021","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433392011","951","6012","221","4","213","18","2021","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433387415","600","6012","220","14","213","18","2021","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433376365","3727","6012","220","14",,,"2021","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433378283","8558","6012",,,,,"2021","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433384838","127","6012","221","11","213","47","2021","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433376334","4845","6012","221","5",,,"2021","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433368187","3452","6012","221","11",,,"2021","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433383281","37","6012","221","4","213","47","2021","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1441283654","9168","6012",,,,,"2023","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1441283655","4154","6012",,,"213","18","2023","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1441283656","1079","6012",,,"213","47","2023","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1441283657","8089","6012",,,"214","17","2023","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1441283658","12418","6012","221","6",,,"2023","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1441283659","6250","6012","221","6","213","18","2023","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1441283687","1668","6012","221","6","213","47","2023","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1441283688","10750","6012","221","6","214","17","2023","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1441283697","4700","6012","221","5",,,"2023","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1441283698","1425","6012","221","5","213","18","2023","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1441283699","280","6012","221","5","213","47","2023","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1441283700","4420","6012","221","5","214","17","2023","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1441283726","3583","6012","220","14",,,"2023","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1441283727","395","6012","220","14","213","18","2023","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1441283728","52","6012","220","14","213","47","2023","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1441283729","3531","6012","220","14","214","17","2023","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1441283730","2827","6012","221","4",,,"2023","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1441283731","404","6012","221","4","213","18","2023","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1441283732","2827","6012","221","4","214","17","2023","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1441283733","3175","6012","221","11",,,"2023","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1441283734","546","6012","221","11","213","18","2023","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1441283735","3175","6012","221","11","214","17","2023","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433387384","5738","6012","221","6","213","18","2022","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433384143","1595","6012","221","6","213","47","2022","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433388737","2853","6012","221","4","214","17","2022","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433377062","4795","6012","221","5",,,"2022","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433380990","1049","6012",,,"213","47","2022","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433387130","4535","6012","221","5","214","17","2022","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433386465","260","6012","221","5","213","47","2022","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433391242","1273","6012","221","5","213","18","2022","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433391905","20","6012","221","11","213","18","2022","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433368693","3147","6012","221","4",,,"2022","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433380807","1953","6012","221","11","214","17","2022","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433381594","3202","6012","220","14","214","17","2022","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433385102","3821","6012",,,"213","18","2022","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433380203","22","6012","221","11","213","47","2022","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433377540","12665","6012","221","6",,,"2022","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433380724","8279","6012",,,"214","17","2022","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433387855","11070","6012","221","6","214","17","2022","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433383327","54","6012","220","14","213","47","2022","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433392012","1177","6012","221","4","213","18","2022","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433387416","192","6012","220","14","213","18","2022","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433376366","3256","6012","220","14",,,"2022","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433378284","9328","6012",,,,,"2022","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433368188","1974","6012","221","11",,,"2022","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433383282","294","6012","221","4","213","47","2022","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433373473","150073","8618","220","14",,,"2014","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433375930","205788","8618","221","6",,,"2014","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433378636","108341","8618","221","11",,,"2014","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433369563","197053","8618","221","5",,,"2014","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433373706","184337","8618",,,,,"2014","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
"1433376342","81225","8618","221","4",,,"2014","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433368111","109633","8618","221","11",,,"2015","97","19","Průměrné hrubé příjmy domácností","Ostatní domácnosti",
"1433373474","154610","8618","220","14",,,"2015","97","19","Průměrné hrubé příjmy domácností","Důchodci",
"1433377087","83348","8618","221","4",,,"2015","97","19","Průměrné hrubé příjmy domácností","Nezaměstnaní",
"1433369564","213686","8618","221","5",,,"2015","97","19","Průměrné hrubé příjmy domácností","Samostatně činní",
"1433372855","214269","8618","221","6",,,"2015","97","19","Průměrné hrubé příjmy domácností","Zaměstnanci",
"1433373707","193303","8618",,,,,"2015","97","19","Průměrné hrubé příjmy domácností","Domácnosti celkem",
