dataset_id,rodina_datasetu,verzi_v_rodine,title,hlavni_skupina,detailni_skupina,tagy,relevance_pro_IKZ,uzemni_uroven,zdroj_typ,periodicita_text,provider,modified,start,end,description,keywords_all,page,dataset_iri,spatial,periodicity,dataset_title,relevance_rank,_input_order,category,order
130141r16,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce",8,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce - rok 2016",Demografie a populace,přirozená měna a migrace,,jádrová pro IKŽ,více úrovní (ČR–kraj–okres–ORP–obec),běžná statistika ČSÚ,roční,Český statistický úřad,2024-06-28,2016-01-01,2016-12-31,"Datová sada obsahuje statistické údaje o přirozeném i mechanickém pohybu obyvatel, tedy o počtu živě narozených, zemřelých, přistěhovalých a vystěhovalých za obce, správní obvody obcí s rozšířenou působností (SO ORP), okresy, kraje i republiku. Doplněny jsou údaje o přirozeném přírůstku obyvatel, přírůstku stěhováním, celkovém přírůstku, a také o středním stavu obyvatel.","Narození, živě narození, zemřelí, přistěhovalí, vystěhovalí, migrace, stěhování, přirozený pohyb, mechanický pohyb, celkový přírůstek, střední stav obyvatel, pohyb obyvatel, přirozená měna, mechanická měna",https://csu.gov.cz/docs/107516/60a4ae8d-62d9-b2f1-9154-371d6043792e/130141-22dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Pohyb_obyvatel_za_CR_kraje_okresy_SO_ORP_a_obce_rok_2016,https://linked.cuzk.cz/resource/ruian/ST/1,R/P1Y,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce - rok 2016",0,82,C,170
250169r16,Uchazeči o zaměstnání dosažitelní a podíl nezaměstnaných osob podle obcí,10,Uchazeči o zaměstnání dosažitelní a podíl nezaměstnaných osob podle obcí - rok 2016,"Práce, příjmy a ekonomika",nezaměstnanost,zaměstnanost,jádrová pro IKŽ,obec,běžná statistika ČSÚ,jednorázové / snapshot,Český statistický úřad,2024-06-28,2016-01-01,2016-12-31,Datová sada obsahuje statistické údaje z evidence Úřadů práce o počtu tzv. dosažitelných uchazečů o zaměstnání a vypočítaný podíl těchto uchazečů k počtu obyvatel za obce České republiky. Údaje se týkají stavu na konci měsíce v příslušném roce. K dispozici jsou údaje za celkový počet uchazečů a zvlášť za ženy.,"Nezaměstnanost, uchazeč o práci, dosažitelný uchazeč o práci, podíl nezaměstnaných",https://csu.gov.cz/docs/107508/e64e2c95-d6b2-85b1-ee99-cf3177bae90c/250169-23dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Uchazeci_o_zamestnani_dosazitelni_a_podil_nezamestnanych_osob_podle_obci_rok_2016,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Uchazeči o zaměstnání dosažitelní a podíl nezaměstnaných osob podle obcí - rok 2016,0,110,C,171
130141r15,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce",8,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce - rok 2015",Demografie a populace,přirozená měna a migrace,,jádrová pro IKŽ,více úrovní (ČR–kraj–okres–ORP–obec),běžná statistika ČSÚ,roční,Český statistický úřad,2024-06-28,2015-01-01,2015-12-31,"Datová sada obsahuje statistické údaje o přirozeném i mechanickém pohybu obyvatel, tedy o počtu živě narozených, zemřelých, přistěhovalých a vystěhovalých za obce, správní obvody obcí s rozšířenou působností (SO ORP), okresy, kraje i republiku. Doplněny jsou údaje o přirozeném přírůstku obyvatel, přírůstku stěhováním, celkovém přírůstku, a také o středním stavu obyvatel.","Narození, živě narození, zemřelí, přistěhovalí, vystěhovalí, migrace, stěhování, přirozený pohyb, mechanický pohyb, celkový přírůstek, střední stav obyvatel, pohyb obyvatel, přirozená měna, mechanická měna",https://csu.gov.cz/docs/107516/60a4ae8d-62d9-b2f1-9154-371d6043792e/130141-22dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Pohyb_obyvatel_za_CR_kraje_okresy_SO_ORP_a_obce_rok_2015,https://linked.cuzk.cz/resource/ruian/ST/1,R/P1Y,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce - rok 2015",0,81,C,172
250169r15,Uchazeči o zaměstnání dosažitelní a podíl nezaměstnaných osob podle obcí,10,Uchazeči o zaměstnání dosažitelní a podíl nezaměstnaných osob podle obcí - rok 2015,"Práce, příjmy a ekonomika",nezaměstnanost,zaměstnanost,jádrová pro IKŽ,obec,běžná statistika ČSÚ,jednorázové / snapshot,Český statistický úřad,2024-06-28,2015-01-01,2015-12-31,Datová sada obsahuje statistické údaje z evidence Úřadů práce o počtu tzv. dosažitelných uchazečů o zaměstnání a vypočítaný podíl těchto uchazečů k počtu obyvatel za obce České republiky. Údaje se týkají stavu na konci měsíce v příslušném roce. K dispozici jsou údaje za celkový počet uchazečů a zvlášť za ženy.,"Nezaměstnanost, uchazeč o práci, dosažitelný uchazeč o práci, podíl nezaměstnaných",https://csu.gov.cz/docs/107508/e64e2c95-d6b2-85b1-ee99-cf3177bae90c/250169-23dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Uchazeci_o_zamestnani_dosazitelni_a_podil_nezamestnanych_osob_podle_obci_rok_2015,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Uchazeči o zaměstnání dosažitelní a podíl nezaměstnaných osob podle obcí - rok 2015,0,109,C,173
130141r14,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce",8,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce - rok 2014",Demografie a populace,přirozená měna a migrace,,jádrová pro IKŽ,více úrovní (ČR–kraj–okres–ORP–obec),běžná statistika ČSÚ,roční,Český statistický úřad,2024-06-28,2014-01-01,2014-12-31,"Datová sada obsahuje statistické údaje o přirozeném i mechanickém pohybu obyvatel, tedy o počtu živě narozených, zemřelých, přistěhovalých a vystěhovalých za obce, správní obvody obcí s rozšířenou působností (SO ORP), okresy, kraje i republiku. Doplněny jsou údaje o přirozeném přírůstku obyvatel, přírůstku stěhováním, celkovém přírůstku, a také o středním stavu obyvatel.","Narození, živě narození, zemřelí, přistěhovalí, vystěhovalí, migrace, stěhování, přirozený pohyb, mechanický pohyb, celkový přírůstek, střední stav obyvatel, pohyb obyvatel, přirozená měna, mechanická měna",https://csu.gov.cz/docs/107516/60a4ae8d-62d9-b2f1-9154-371d6043792e/130141-22dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Pohyb_obyvatel_za_CR_kraje_okresy_SO_ORP_a_obce_rok_2014,https://linked.cuzk.cz/resource/ruian/ST/1,R/P1Y,"Pohyb obyvatel za ČR, kraje, okresy, SO ORP a obce - rok 2014",0,80,C,174
170240-17,Obyvatelstvo a domy v obcích podle výsledků sčítání od roku,1,Obyvatelstvo a domy v obcích podle výsledků sčítání od roku 1869,Demografie a populace,základní lokální přehled obyvatel a bydlení,demografie; bydlení,jádrová pro IKŽ,obec,běžná statistika ČSÚ,desetileté / census,Český statistický úřad,2024-06-28,,2011-03-26,Datová sada obsahuje statistické údaje o počtu obyvatel s trvalým nebo dlouhodobým pobytem a o počtu domů v obcích České republiky na základě výsledků sčítání lidu a domů od roku 1869 do roku 2011.  Statistické údaje jsou přepočteny na územní strukturu obcí v roce 2015.,"Počet obyvatel, Počet domů, Obyvatelstvo, Domy, Sčítání lidu, Sčítání domů, Historická data, Časová řada",https://csu.gov.cz/docs/107516/9378b376-1a8c-a995-c2a2-aa83cd1349e6/170240-17dds.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Obyvatelstvo_a_domy_v_obcich_podle_vysledku_scitani_od_roku_1869,https://linked.cuzk.cz/resource/ruian/ST/1,R/P10Y,Obyvatelstvo a domy v obcích podle výsledků sčítání od roku 1869,0,36,C,175
140131,Ekonomické subjekty podle vybraných právních forem za správní obvody Prahy a obcí s rozšířenou působností,1,Ekonomické subjekty podle vybraných právních forem za správní obvody Prahy a obcí s rozšířenou působností,"Práce, příjmy a ekonomika",ekonomické subjekty a podnikatelská struktura,ekonomika,podpůrná / kontextová,nespecifikováno / mix,běžná statistika ČSÚ,jednorázové / snapshot,Český statistický úřad,2026-01-15,2010-01-01,2025-12-31,"Datová sada obsahuje časovou řadu statistických údajů o počtu registrovaných ekonomických subjektů a subjektů se zjištěnou aktivitou za vybrané právní formy (právnické, fyzické osoby). Údaje představují úhrny za správní obvody obcí s rozšířenou působností  a z 22 správních obvodů Prahy od roku 2010.","ekonomický subjekt, zjištěná aktivita, registr ekonomických subjektů, RES, organizační statistika, fyzické osoby, právnické osoby, obchodní společnost, akciová společnost, družstvo, státní podnik",https://csu.gov.cz/docs/107508/e9e70029-f638-b68f-b2c4-29f6b9443541/140131-22dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Ekonomicke_subjekty_podle_vybranych_pravnich_forem_za_spravni_obvody_Prahy_a_obci_s_rozsirenou_pusobnosti,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Ekonomické subjekty podle vybraných právních forem za správní obvody Prahy a obcí s rozšířenou působností,1,233,C,176
130181r25,Obyvatelstvo podle jednotek věku a pohlaví,3,Obyvatelstvo podle jednotek věku a pohlaví - rok 2024,Demografie a populace,věková a pohlavní struktura populace,demografie,podpůrná / kontextová,více úrovní (ČR–kraj–okres),běžná statistika ČSÚ,roční,Český statistický úřad,2025-05-20,2024-01-01,2024-12-31,"Datová sada obsahuje časovou řadu se statistickými údaji o věkovém složení mužů a žen (jednotky věku) s trvalým nebo dlouhodobým pobytem, a to podle stavu k 31. 12. Údaje jsou publikovány za ČR, regiony soudržnosti, kraje, okresy a správní obvody obcí s rozšířenou působností (SO ORP).","počet obyvatel, stav obyvatel, populace, věk, pohlaví, věková struktura, jednotky věku",https://csu.gov.cz/docs/107508/e40b9b8d-ff26-8c5b-1161-00763f3e3a86/130141-23dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Obyvatelstvo_podle_jednotek_veku_a_pohlavi_2024,https://linked.cuzk.cz/resource/ruian/ST/1,R/P1Y,Obyvatelstvo podle jednotek věku a pohlaví - rok 2024,1,223,C,177
130181r24,Obyvatelstvo podle jednotek věku a pohlaví,3,Obyvatelstvo podle jednotek věku a pohlaví - rok 2023,Demografie a populace,věková a pohlavní struktura populace,demografie,podpůrná / kontextová,více úrovní (ČR–kraj–okres),běžná statistika ČSÚ,roční,Český statistický úřad,2024-06-28,2023-01-01,2023-12-31,"Datová sada obsahuje časovou řadu se statistickými údaji o věkovém složení mužů a žen (jednotky věku) s trvalým nebo dlouhodobým pobytem, a to podle stavu k 31. 12. Údaje jsou publikovány za ČR, regiony soudržnosti, kraje, okresy a správní obvody obcí s rozšířenou působností (SO ORP).","počet obyvatel, stav obyvatel, populace, věk, pohlaví, věková struktura, jednotky věku",https://csu.gov.cz/docs/107508/bc0dbd59-0cf0-73bd-c3e8-3f94efdd7194/130181-23dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Obyvatelstvo_podle_jednotek_veku_a_pohlavi_2023,https://linked.cuzk.cz/resource/ruian/ST/1,R/P1Y,Obyvatelstvo podle jednotek věku a pohlaví - rok 2023,1,222,C,178
130181r23,Obyvatelstvo podle jednotek věku a pohlaví,3,Obyvatelstvo podle jednotek věku a pohlaví - rok 2022,Demografie a populace,věková a pohlavní struktura populace,demografie,podpůrná / kontextová,více úrovní (ČR–kraj–okres),běžná statistika ČSÚ,roční,Český statistický úřad,2024-06-28,2022-01-01,2022-12-31,"Datová sada obsahuje časovou řadu se statistickými údaji o věkovém složení mužů a žen (jednotky věku) s trvalým nebo dlouhodobým pobytem, a to podle stavu k 31. 12. Údaje jsou publikovány za ČR, regiony soudržnosti, kraje, okresy a správní obvody obcí s rozšířenou působností (SO ORP).","počet obyvatel, stav obyvatel, populace, věk, pohlaví, věková struktura, jednotky věku",https://csu.gov.cz/docs/107508/bc0dbd59-0cf0-73bd-c3e8-3f94efdd7194/130181-23dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Obyvatelstvo_podle_jednotek_veku_a_pohlavi_2022,https://linked.cuzk.cz/resource/ruian/ST/1,R/P1Y,Obyvatelstvo podle jednotek věku a pohlaví - rok 2022,1,221,C,179
sldb2021_vyjizdka_vsichni_kraj_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle kraje místa pracoviště/školy,1,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle kraje místa pracoviště/školy,"Práce, příjmy a ekonomika",školy a školská infrastruktura,sčítání 2021; zaměstnanost; vzdělávání,podpůrná / kontextová,kraj,Sčítání 2021,jednorázové / snapshot,Český statistický úřad,2024-06-28,2021-03-26,2021-03-26,Vyjíždějící do zaměstnání a školy podle kraje místa pracoviště/školy,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, kraj, pohlaví",https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_vsichni_kraj_pohlavi,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Sčítání 2021 - Vyjíždějící do zaměstnání a školy podle kraje místa pracoviště/školy,1,229,C,180
sldb2021_vyjizdka_pracoviste_kraj_pohlavi,Sčítání 2021 - Vyjíždějící do zaměstnání podle kraje místa pracoviště,1,Sčítání 2021 - Vyjíždějící do zaměstnání podle kraje místa pracoviště,"Práce, příjmy a ekonomika",ostatní,sčítání 2021; zaměstnanost,podpůrná / kontextová,kraj,Sčítání 2021,jednorázové / snapshot,Český statistický úřad,2024-06-28,2021-03-26,2021-03-26,Vyjíždějící do zaměstnání podle kraje místa pracoviště,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, kraj, pohlaví",https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_pracoviste_kraj_pohlavi,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Sčítání 2021 - Vyjíždějící do zaměstnání podle kraje místa pracoviště,1,230,C,181
sldb2021_vyjizdka_skola_kraj_pohlavi,Sčítání 2021 - Vyjíždějící do školy podle kraje místa školy,1,Sčítání 2021 - Vyjíždějící do školy podle kraje místa školy,"Vzdělávání, domácnosti a digitální vybavenost",školy a školská infrastruktura,sčítání 2021; vzdělávání,podpůrná / kontextová,kraj,Sčítání 2021,jednorázové / snapshot,Český statistický úřad,2024-06-28,2021-03-26,2021-03-26,Vyjíždějící do školy podle kraje místa školy,"SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, kraj, pohlaví",https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_vyjizdka_skola_kraj_pohlavi,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Sčítání 2021 - Vyjíždějící do školy podle kraje místa školy,1,247,C,182
140133,Ekonomické subjekty podle odvětví převažující činnosti za správní obvody Prahy a obcí s rozšířenou působností,1,Ekonomické subjekty podle odvětví převažující činnosti za správní obvody Prahy a obcí s rozšířenou působností,"Práce, příjmy a ekonomika",ekonomické subjekty a podnikatelská struktura,ekonomika,jádrová pro IKŽ,ORP,běžná statistika ČSÚ,jednorázové / snapshot,Český statistický úřad,2026-01-15,2010-01-01,2025-12-31,Datová sada obsahuje časovou řadu s údaji o počtech ekonomických subjektů podle odvětví ve správních obvodech obcí s rozšířenou působností a Prahy od roku 2010,"ekonomický subjekt, zjištěná aktivita, registr ekonomických subjektů, RES, organizační statistika, odvětví ekonomické činnosti",https://csu.gov.cz/docs/107508/a4b3e19f-9153-f711-27ca-c55e4d3b5c6a/140133-23dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Ekonomicke_subjekty_podle_odvetvi_prevazujici_cinnosti_za_spravni_obvody_Prahy_a_obci_s_rozsirenou_pusobnosti,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Ekonomické subjekty podle odvětví převažující činnosti za správní obvody Prahy a obcí s rozšířenou působností,0,97,D,183
